id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
2610, Egyptian Lentil Soup, water, 3, cups, , 0.0, 0.0, 0.0, 0.0, , , 
3220, Vegetarian Phad Thai, garlic powder, 2, tablespoons, , 64.214, 14.1096, 3.2107, 0.1416, , , 
3220, Vegetarian Phad Thai, paprika, 1, tablespoon, , 19.176, 3.6713, 0.9615, 0.8765, , , 
3220, Vegetarian Phad Thai, cayenne pepper, to taste, , , 0.0, 0.0, 0.0, 0.0, , , 
3220, Vegetarian Phad Thai, mung bean sprout, 1, pound, , 403.4676, 0.0, 89.7602, 2.2667, , , 
3220, Vegetarian Phad Thai, carrot, 1, cup, shredded, 52.48, 12.2624, 1.1904, 0.3072, , , 
3220, Vegetarian Phad Thai, green onion, 1/4, cup, chopped, 4.7925, 1.0188, 0.1722, 0.0834, , , 
3220, Vegetarian Phad Thai, peanut, 1/2, cup, chopped unsalted dry-roasted, 413.91, 11.7749, 18.834, 35.9452, , , 
3220, Vegetarian Phad Thai, lime, 1, , cut, -, -, -, -, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3227, Easy Panang Curry with Chicken, vegetable oil, 1, tablespoon, , 117.23200000000001, 0.0, 0.0, 13.6, , , 
3227, Easy Panang Curry with Chicken, panang curry paste, 1/4, cup, , -, -, -, -, , , 
3227, Easy Panang Curry with Chicken, coconut milk, 4, cups, , 2208.0, 53.184, 21.984, 228.864, , , 
3227, Easy Panang Curry with Chicken, chicken breast, 10, ounces, boneless cubed, 487.6113, 0.0, 59.1087, 26.2233, , , 
3227, Easy Panang Curry with Chicken, palm sugar, 2, tablespoons, , -, -, -, -, , , 
3227, Easy Panang Curry with Chicken, fish sauce, 2, tablespoons, , 12.6, 1.3104, 1.8216, 0.0036, , , 
3227, Easy Panang Curry with Chicken, kaffir lime leaf, 6, , , -, -, -, -, , , 
3227, Easy Panang Curry with Chicken, red chile pepper, 2, , sliced, 2.5, 0.5506, 0.1169, 0.0275, , , 
3227, Easy Panang Curry with Chicken, thai basil leaf, 1, , , -, -, -, -, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3228, Sweet Thai-Style Chicken Bowl, water, 3, cups, , 0.0, 0.0, 0.0, 0.0, , , 
3228, Sweet Thai-Style Chicken Bowl, jasmine rice, 1 1/2, cups, , -, -, -, -, , , 
3228, Sweet Thai-Style Chicken Bowl, salt, 1, teaspoon, , -, -, -, -, , , 
3228, Sweet Thai-Style Chicken Bowl, chicken breast half, 3, , skinless boneless, -, -, -, -, , , 
3228, Sweet Thai-Style Chicken Bowl, soy sauce, 1/2, cup, , 67.575, 6.2857, 10.3785, 0.7268, , , 
3228, Sweet Thai-Style Chicken Bowl, water, 1, tablespoon, , 0.0, 0.0, 0.0, 0.0, , , 
3228, Sweet Thai-Style Chicken Bowl, coconut milk, 1, can, , 827.5862, 19.934, 8.2399, 85.7811, , , 
3228, Sweet Thai-Style Chicken Bowl, white sugar, 1, cup, , 774.0, 199.96, 0.0, 0.0, , , 
3228, Sweet Thai-Style Chicken Bowl, curry powder, 2, tablespoons, , 40.95, 7.0346, 1.8005, 1.7653, , , 
3228, Sweet Thai-Style Chicken Bowl, mango, 1, , peeled seeded diced, 99.0, 24.717, 1.3530000000000002, 0.627, , , 
3228, Sweet Thai-Style Chicken Bowl, clover sprout, 2, cups, , -, -, -, -, , , 
3228, Sweet Thai-Style Chicken Bowl, cashew, 1, cup, chopped, -, -, -, -, , , 
3228, Sweet Thai-Style Chicken Bowl, cilantro, 1, bunch, chopped, -, -, -, -, , , 
3228, Sweet Thai-Style Chicken Bowl, green onion, 4, , chopped, 76.68, 16.3016, 2.7548, 1.3348, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3230, Shrimp Pad Thai, rice noodle, 1, package, , -, -, -, -, , , 
3230, Shrimp Pad Thai, vegetable oil, 1 1/2, teaspoons, , 58.61600000000001, 0.0, 0.0, 6.8, , , 
3230, Shrimp Pad Thai, onion, 1, , diced, 64.0, 14.944, 1.76, 0.16, , , 
3230, Shrimp Pad Thai, garlic, 1, teaspoon, minced, 4.172, 0.9257, 0.1781, 0.013999999999999999, , , 
3230, Shrimp Pad Thai, shrimp, 12, , peeled deveined, -, -, -, -, , , 
3230, Shrimp Pad Thai, ketchup, 1, tablespoon, , 100.8669, 0.0, 22.4401, 0.5667, , , 
3230, Shrimp Pad Thai, fish sauce, 1, tablespoon, , 6.3, 0.6552, 0.9108, 0.0018, , , 
3230, Shrimp Pad Thai, white sugar, 1, tablespoon, , 48.762, 12.5975, 0.0, 0.0, , , 
3230, Shrimp Pad Thai, lemon juice, 1, tablespoon, , 3.355, 1.0523, 0.0534, 0.0366, , , 
3230, Shrimp Pad Thai, white wine vinegar, 1, tablespoon, , 100.8669, 0.0, 22.4401, 0.5667, , , 
3230, Shrimp Pad Thai, egg, 2, , beaten, 143.0, 0.72, 12.56, 9.51, , , 
3230, Shrimp Pad Thai, bean sprout, 1/4, pound, , 100.8669, 0.0, 22.4401, 0.5667, , , 
3230, Shrimp Pad Thai, peanut, 1/2, cup, unsalted dry-roasted chopped, 413.91, 11.7749, 18.834, 35.9452, , , 
3230, Shrimp Pad Thai, bean sprout, 1/4, pound, , 100.8669, 0.0, 22.4401, 0.5667, , , 
3230, Shrimp Pad Thai, lemon, 1, , sliced, 1.2808, 0.4116, 0.0486, 0.0132, , , 
3230, Shrimp Pad Thai, peanut, 1/2, cup, chopped, 413.91, 11.7749, 18.834, 35.9452, , , 
3230, Shrimp Pad Thai, cilantro, 1/4, cup, chopped, 0.92, 0.1468, 0.0852, 0.0208, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3229, Shirataki Meatless Meat Pad Thai, shirataki noodle, 2, packages, drained, -, -, -, -, , , 
3229, Shirataki Meatless Meat Pad Thai, vegetable oil, 1, tablespoon, , 117.23200000000001, 0.0, 0.0, 13.6, , , 
3229, Shirataki Meatless Meat Pad Thai, tofu, 1, package, cut, -, -, -, -, , , 
3229, Shirataki Meatless Meat Pad Thai, soy sauce, 1/4, cup, reduced sodium, 33.7875, 3.1429, 5.1892, 0.3634, , , 
3229, Shirataki Meatless Meat Pad Thai, lemon juice, 1/2, cup, , 26.84, 8.418, 0.42700000000000005, 0.2928, , , 
3229, Shirataki Meatless Meat Pad Thai, white sugar, 1/4, cup, , 193.5, 49.99, 0.0, 0.0, , , 
3229, Shirataki Meatless Meat Pad Thai, peanut butter, 2, tablespoons, , 188.48, 6.9024, 7.6992, 15.9808, , , 
3229, Shirataki Meatless Meat Pad Thai, sriracha hot sauce, 1, tablespoon, , 18.135, 3.7362, 0.3763, 0.1814, , , 
3229, Shirataki Meatless Meat Pad Thai, egg, 2, , , 143.0, 0.72, 12.56, 9.51, , , 
3229, Shirataki Meatless Meat Pad Thai, mushroom, 1, can, , -, -, -, -, , , 
3229, Shirataki Meatless Meat Pad Thai, cashew, 1/2, cup, chopped divided, -, -, -, -, , , 
3229, Shirataki Meatless Meat Pad Thai, bean sprout, 1, cup, , -, -, -, -, , , 
3229, Shirataki Meatless Meat Pad Thai, lime, 1, , cut, -, -, -, -, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3231, Dad's Pad Thai, bean sprout, 3/4, pound, , 151.3, 0.0, 33.66, 0.85, , , 
3231, Dad's Pad Thai, pad thai rice noodle, 6, ounces, , 151.3, 0.0, 33.66, 0.85, , , 
3231, Dad's Pad Thai, egg, 4, , , 286.0, 1.44, 25.12, 19.02, , , 
3231, Dad's Pad Thai, salt, , , , -, -, -, -, , , 
3231, Dad's Pad Thai, lime juice, 3, tablespoons, , 11.3438, 3.8206, 0.1906, 0.0318, , , 
3231, Dad's Pad Thai, ketchup, 3, tablespoons, , 151.3, 0.0, 33.66, 0.85, , , 
3231, Dad's Pad Thai, brown sugar, 1, tablespoon, , 34.2, 8.8281, 0.0108, 0.0, , , 
3231, Dad's Pad Thai, fish sauce, 1/4, cup, , 25.2, 2.6208, 3.6432, 0.0072, , , 
3231, Dad's Pad Thai, peanut oil, 3, tablespoons, , 358.02, 0.0, 0.0, 40.5, , , 
3231, Dad's Pad Thai, garlic, 1, tablespoon, minced, 12.665, 2.8101, 0.5406, 0.0425, , , 
3231, Dad's Pad Thai, red pepper flake, 1 1/2, teaspoons, , 151.3, 0.0, 33.66, 0.85, , , 
3231, Dad's Pad Thai, carrot, 2, cups, grated, 104.96, 24.5248, 2.3808, 0.6144, , , 
3231, Dad's Pad Thai, peanut, 2/3, cup, chopped, 551.88, 15.6999, 25.112, 47.9269, , , 
3231, Dad's Pad Thai, green onion, 1, cup, cut, 19.17, 4.0754, 0.6887, 0.3337, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3232, Thai Green Curry Prawns, cumin, 1/2, teaspoon, ground, 3.9375, 0.4645, 0.187, 0.2338, , , 
3232, Thai Green Curry Prawns, coriander, 1 1/2, teaspoons, ground, 8.046, 1.4847, 0.33399999999999996, 0.4798, , , 
3232, Thai Green Curry Prawns, ginger root, 1, tablespoon, minced, 4.8, 1.0662, 0.1092, 0.045, , , 
3232, Thai Green Curry Prawns, garlic, 4, teaspoons, minced, 16.688, 3.7027, 0.7123, 0.055999999999999994, , , 
3232, Thai Green Curry Prawns, green chile pepper, 2, , chopped, 179.91, 42.5487, 8.9955, 0.8996, , , 
3232, Thai Green Curry Prawns, lemon grass, 3, , minced, 4.1456, 1.0599, 0.0762, 0.0205, , , 
3232, Thai Green Curry Prawns, cilantro, 1/3, cup, chopped, 1.2267, 0.1957, 0.1136, 0.0277, , , 
3232, Thai Green Curry Prawns, lime, 2, , juiced, 2.5208, 0.8490000000000001, 0.0423, 0.0071, , , 
3232, Thai Green Curry Prawns, lime, 1, , zested, -, -, -, -, , , 
3232, Thai Green Curry Prawns, corn oil, 2, tablespoons, , 244.8, 0.0, 0.0, 27.2, , , 
3232, Thai Green Curry Prawns, corn oil, 1/4, cup, , 244.8, 0.0, 0.0, 27.2, , , 
3232, Thai Green Curry Prawns, green bean, 1/2, pound, trimmed, 70.3069, 15.8077, 4.1504, 0.499, , , 
3232, Thai Green Curry Prawns, baby corn, 1, can, drained, -, -, -, -, , , 
3232, Thai Green Curry Prawns, soy sauce, 1, tablespoon, , 8.48, 0.7888, 1.3024, 0.0912, , , 
3232, Thai Green Curry Prawns, coconut milk, 1, can, , 827.5862, 19.934, 8.2399, 85.7811, , , 
3232, Thai Green Curry Prawns, shrimp, 3/4, pound, peeled deveined, 289.0007, 0.0, 68.3402, 1.734, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3233, Thai-Dipped Beef Tri Tip, garlic, 6, cloves, crushed, 26.82, 5.9508, 1.1448, 0.09, , , 
3233, Thai-Dipped Beef Tri Tip, lemon grass, 1/3, cup, chopped, 22.11, 5.6526, 0.4065, 0.1094, , , 
3233, Thai-Dipped Beef Tri Tip, ginger root, 3, tablespoons, grated, 14.4, 3.1986, 0.3276, 0.135, , , 
3233, Thai-Dipped Beef Tri Tip, onion, 2, tablespoons, grated, 8.0, 1.868, 0.22, 0.02, , , 
3233, Thai-Dipped Beef Tri Tip, fish sauce, 1/3, cup, , 33.6, 3.4944, 4.8576, 0.0096, , , 
3233, Thai-Dipped Beef Tri Tip, rice vinegar, 1/4, cup, seasoned, -, -, -, -, , , 
3233, Thai-Dipped Beef Tri Tip, soy sauce, 3, tablespoons, , 25.44, 2.3664, 3.9072, 0.2736, , , 
3233, Thai-Dipped Beef Tri Tip, coriander, 2, tablespoons, ground, 29.8, 5.499, 1.237, 1.777, , , 
3233, Thai-Dipped Beef Tri Tip, cumin, 1, tablespoon, ground, 22.5, 2.6544, 1.0686, 1.3362, , , 
3233, Thai-Dipped Beef Tri Tip, turmeric, 2, teaspoons, ground, 18.72, 4.0284, 0.5808, 0.195, , , 
3233, Thai-Dipped Beef Tri Tip, cayenne pepper, 1/2, teaspoon, , 2.862, 0.5097, 0.1081, 0.1554, , , 
3233, Thai-Dipped Beef Tri Tip, brown sugar, 1/3, cup, , 278.6667, 71.9327, 0.08800000000000001, 0.0, , , 
3233, Thai-Dipped Beef Tri Tip, vegetable oil, 2, tablespoons, , 234.46400000000003, 0.0, 0.0, 27.2, , , 
3233, Thai-Dipped Beef Tri Tip, beef tri tip roast, 1, trimmed, , -, -, -, -, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3234, Easy Homemade Pad Thai, pad thai rice noodle, 4, ounces, , 100.8667, 0.0, 22.44, 0.5667, , , 
3234, Easy Homemade Pad Thai, vegetable oil, 2, teaspoons, , 78.1547, 0.0, 0.0, 9.0667, , , 
3234, Easy Homemade Pad Thai, egg, 1, , , 71.5, 0.36, 6.28, 4.755, , , 
3234, Easy Homemade Pad Thai, water, 1/2, cup, , 0.0, 0.0, 0.0, 0.0, , , 
3234, Easy Homemade Pad Thai, peanut butter, 2, tablespoons, , 188.48, 6.9024, 7.6992, 15.9808, , , 
3234, Easy Homemade Pad Thai, soy sauce, 2, tablespoons, , 16.96, 1.5776, 2.6048, 0.1824, , , 
3234, Easy Homemade Pad Thai, lime juice, 2, tablespoons, , 7.5625, 2.5469999999999997, 0.127, 0.0212, , , 
3234, Easy Homemade Pad Thai, brown sugar, 2, teaspoons, , 22.8, 5.8854, 0.0072, 0.0, , , 
3234, Easy Homemade Pad Thai, bean sprout, 1, cup, , 100.8667, 0.0, 22.44, 0.5667, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3237, Shrimp Red Thai Curry, coconut milk, 2, cans, , 1655.1724, 39.8681, 16.4798, 171.5622, , , 
3237, Shrimp Red Thai Curry, red thai curry paste, 2, tablespoons, , -, -, -, -, , , 
3237, Shrimp Red Thai Curry, fish sauce, 1, tablespoon, , 6.3, 0.6552, 0.9108, 0.0018, , , 
3237, Shrimp Red Thai Curry, red chili pepper, 1, , seeded minced, 1.25, 0.2753, 0.0584, 0.0138, , , 
3237, Shrimp Red Thai Curry, shrimp, 24, , peeled deveined, -, -, -, -, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3239, Quick and Easy Pad Thai, rice vermicelli, 1, package, , -, -, -, -, , , 
3239, Quick and Easy Pad Thai, ketchup, 3, cups, , -, -, -, -, , , 
3239, Quick and Easy Pad Thai, soy sauce, 1/2, cup, , 67.575, 6.2857, 10.3785, 0.7268, , , 
3239, Quick and Easy Pad Thai, lime juice, 3, tablespoons, , 11.3438, 3.8206, 0.1906, 0.0318, , , 
3239, Quick and Easy Pad Thai, white sugar, 2, teaspoons, , 32.508, 8.3983, 0.0, 0.0, , , 
3239, Quick and Easy Pad Thai, curry powder, 1, teaspoon, , 6.5, 1.1166, 0.2858, 0.2802, , , 
3239, Quick and Easy Pad Thai, peanut butter, 2, teaspoons, , 62.8267, 2.3008, 2.5664, 5.3269, , , 
3239, Quick and Easy Pad Thai, hot chile paste, , , , -, -, -, -, , , 
3239, Quick and Easy Pad Thai, vegetable oil, 1, tablespoon, , 117.23200000000001, 0.0, 0.0, 13.6, , , 
3239, Quick and Easy Pad Thai, chicken breast half, 2, , skinless boneless diced, -, -, -, -, , , 
3239, Quick and Easy Pad Thai, shrimp, 1/2, pound, peeled deveined, 192.6671, 0.0, 45.5601, 1.156, , , 
3239, Quick and Easy Pad Thai, bean sprout, 4, cups, , -, -, -, -, , , 
3239, Quick and Easy Pad Thai, green bell pepper, 2, , sliced, -, -, -, -, , , 
3239, Quick and Easy Pad Thai, egg, 2, , beaten, 143.0, 0.72, 12.56, 9.51, , , 
3239, Quick and Easy Pad Thai, green onion, 1, cup, chopped, 19.17, 4.0754, 0.6887, 0.3337, , , 
3239, Quick and Easy Pad Thai, peanut, 1, tablespoon, chopped unsalted, 51.7388, 1.4719, 2.3542, 4.4932, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3235, Thai Beef with Garlic and Black Pepper, fish sauce, 1, bottle, , -, -, -, -, , , 
3235, Thai Beef with Garlic and Black Pepper, garlic, 1, jar, minced, -, -, -, -, , , 
3235, Thai Beef with Garlic and Black Pepper, beef sirloin, 4, pounds, sliced, 3644.8083, 0.0, 368.1075, 230.4752, , , 
3235, Thai Beef with Garlic and Black Pepper, sesame oil, 6, tablespoons, divided, 721.3439999999999, 0.0, 0.0, 81.6, , , 
3235, Thai Beef with Garlic and Black Pepper, black pepper, 1/4, cup, ground, 69.27600000000001, 17.6502, 2.8676, 0.8998, , , 
3235, Thai Beef with Garlic and Black Pepper, cilantro, 2, bunches, divided, -, -, -, -, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3242, Burmese Chicken Curry, chicken thigh, 2 1/4, pounds, skinless boneless cut, 4484.7, 8.0521, 97.6442, 450.8143, , , 
3242, Burmese Chicken Curry, curry powder, 2, teaspoons, , 13.0, 2.2332, 0.5716, 0.5604, , , 
3242, Burmese Chicken Curry, garam masala, 1/2, teaspoon, , -, -, -, -, , , 
3242, Burmese Chicken Curry, salt, 1, teaspoon, , -, -, -, -, , , 
3242, Burmese Chicken Curry, onion, 2, , chopped, 128.0, 29.888, 3.52, 0.32, , , 
3242, Burmese Chicken Curry, garlic, 1, tablespoon, minced, 12.665, 2.8101, 0.5406, 0.0425, , , 
3242, Burmese Chicken Curry, ginger root, 1, teaspoon, minced, 1.6, 0.3554, 0.0364, 0.015, , , 
3242, Burmese Chicken Curry, cayenne pepper, 1/2, teaspoon, , 2.862, 0.5097, 0.1081, 0.1554, , , 
3242, Burmese Chicken Curry, paprika, 2, teaspoons, , 12.972000000000001, 2.4835, 0.6504, 0.5929, , , 
3242, Burmese Chicken Curry, water, 2, tablespoons, , 0.0, 0.0, 0.0, 0.0, , , 
3242, Burmese Chicken Curry, corn oil, 5, teaspoons, , 202.5, 0.0, 0.0, 22.5, , , 
3242, Burmese Chicken Curry, tomato, 2, , chopped, 80.4198, 17.3796, 3.9316, 0.8936, , , 
3242, Burmese Chicken Curry, lemon grass, 1, teaspoon, minced, 1.3819, 0.3533, 0.0254, 0.0068, , , 
3242, Burmese Chicken Curry, fish sauce, 1, tablespoon, , 6.3, 0.6552, 0.9108, 0.0018, , , 
3242, Burmese Chicken Curry, water, 1, cup, , 0.0, 0.0, 0.0, 0.0, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3240, Thai Pad Thai Noodles, water, 3, cups, , 0.0, 0.0, 0.0, 0.0, , , 
3240, Thai Pad Thai Noodles, wide rice noodle, 1, package, , -, -, -, -, , , 
3240, Thai Pad Thai Noodles, vegetable oil, 2 1/2, tablespoons, , 293.08, 0.0, 0.0, 34.0, , , 
3240, Thai Pad Thai Noodles, garlic, 2, cloves, smashed, 8.94, 1.9836, 0.3816, 0.03, , , 
3240, Thai Pad Thai Noodles, pork chop, 1, boneless, cut, -, -, -, -, , , 
3240, Thai Pad Thai Noodles, bean sprout, 1, cup, , -, -, -, -, , , 
3240, Thai Pad Thai Noodles, shrimp, 3, tablespoons, , -, -, -, -, , , 
3240, Thai Pad Thai Noodles, palm sugar, 2 1/2, tablespoons, , -, -, -, -, , , 
3240, Thai Pad Thai Noodles, fish sauce, 2, tablespoons, , 12.6, 1.3104, 1.8216, 0.0036, , , 
3240, Thai Pad Thai Noodles, soy sauce, 1, tablespoon, , 8.48, 0.7888, 1.3024, 0.0912, , , 
3240, Thai Pad Thai Noodles, lime juice, 1, tablespoon, , 3.7812, 1.2735, 0.0635, 0.0106, , , 
3240, Thai Pad Thai Noodles, peanut, 2, tablespoons, chopped salted, -, -, -, -, , , 
3240, Thai Pad Thai Noodles, cilantro, 1/4, cup, unsalted roasted chopped, 206.955, 5.8874, 9.417, 17.9726, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3245, Thai Chicken Curry with Pineapple, curry powder, 2, teaspoons, , 13.0, 2.2332, 0.5716, 0.5604, , , 
3245, Thai Chicken Curry with Pineapple, curry paste, 1, teaspoon, , -, -, -, -, , , 
3245, Thai Chicken Curry with Pineapple, coconut milk, 1, can, , 827.5862, 19.934, 8.2399, 85.7811, , , 
3245, Thai Chicken Curry with Pineapple, fish sauce, 2, tablespoons, , 12.6, 1.3104, 1.8216, 0.0036, , , 
3245, Thai Chicken Curry with Pineapple, brown sugar, 1, tablespoon, , 34.2, 8.8281, 0.0108, 0.0, , , 
3245, Thai Chicken Curry with Pineapple, chicken stock, 1, cup, , 86.4, 8.472000000000001, 6.047999999999999, 2.88, , , 
3245, Thai Chicken Curry with Pineapple, chicken thigh, 4, , cut, 7972.8, 14.3148, 173.5896, 801.4476, , , 
3245, Thai Chicken Curry with Pineapple, pea, 1/2, cup, , 20.58, 3.6995, 1.3719999999999999, 0.098, , , 
3245, Thai Chicken Curry with Pineapple, green bell pepper, 1/2, cup, chopped, 14.595, 3.197, 0.5004, 0.1876, , , 
3245, Thai Chicken Curry with Pineapple, carrot, 1/2, cup, chopped, 26.24, 6.1312, 0.5952, 0.1536, , , 
3245, Thai Chicken Curry with Pineapple, cornstarch, 1, tablespoon, , 30.48, 7.3016, 0.0208, 0.004, , , 
3245, Thai Chicken Curry with Pineapple, chicken stock, 2, tablespoons, , 86.4, 8.472000000000001, 6.047999999999999, 2.88, , , 
3245, Thai Chicken Curry with Pineapple, pineapple, 3/4, cup, chopped, 61.875, 16.236, 0.6682, 0.1485, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3236, Pad Thai Quinoa Bowl, chicken broth, 4, cups, low-sodium, 312.48, 7.56, 44.5536, 10.4832, , , 
3236, Pad Thai Quinoa Bowl, quinoa, 2, cups, rinsed drained, -, -, -, -, , , 
3236, Pad Thai Quinoa Bowl, coconut oil, 1, tablespoon, divided, 121.31200000000001, 0.0, 0.0, 13.4722, , , 
3236, Pad Thai Quinoa Bowl, chicken breast, 1, , boneless skinless cut, -, -, -, -, , , 
3236, Pad Thai Quinoa Bowl, cabbage, 3/4, cup, shredded, 16.6875, 3.8715, 0.8544, 0.0668, , , 
3236, Pad Thai Quinoa Bowl, edamame, 1/2, cup, , 64.31, 4.4899, 6.6198, 2.7907, , , 
3236, Pad Thai Quinoa Bowl, broccoli stem, 1/4, cup, diced, -, -, -, -, , , 
3236, Pad Thai Quinoa Bowl, carrot, 2, , cut, 104.96, 24.5248, 2.3808, 0.6144, , , 
3236, Pad Thai Quinoa Bowl, green onion, 2, , chopped, 38.34, 8.1508, 1.3774, 0.6674, , , 
3236, Pad Thai Quinoa Bowl, egg, 3, , , 214.5, 1.08, 18.84, 14.265, , , 
3236, Pad Thai Quinoa Bowl, sesame oil, 1, teaspoon, , 39.78, 0.0, 0.0, 4.5, , , 
3236, Pad Thai Quinoa Bowl, thai peanut sauce, , , , -, -, -, -, , , 
3236, Pad Thai Quinoa Bowl, natural peanut butter, 1/4, cup, , -, -, -, -, , , 
3236, Pad Thai Quinoa Bowl, soy sauce, 1/4, cup, reduced sodium, 33.7875, 3.1429, 5.1892, 0.3634, , , 
3236, Pad Thai Quinoa Bowl, rice vinegar, 3, tablespoons, , -, -, -, -, , , 
3236, Pad Thai Quinoa Bowl, chili garlic sauce, 2, tablespoons, , -, -, -, -, , , 
3236, Pad Thai Quinoa Bowl, ginger, 2, tablespoons, chopped, 9.6, 2.1324, 0.2184, 0.09, , , 
3236, Pad Thai Quinoa Bowl, garlic, 3, cloves, minced, 13.41, 2.9754, 0.5724, 0.045, , , 
3236, Pad Thai Quinoa Bowl, sesame oil, 1, teaspoon, , 39.78, 0.0, 0.0, 4.5, , , 
3236, Pad Thai Quinoa Bowl, peanut, 1/2, cup, salted chopped, 413.91, 11.7749, 18.834, 35.9452, , , 
3236, Pad Thai Quinoa Bowl, cilantro, 3, tablespoons, chopped, 0.69, 0.1101, 0.0639, 0.0156, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3238, A Pad Thai Worth Making, flat rice noodle, 1, package, , 201.7333, 0.0, 44.88, 1.1333, , , 
3238, A Pad Thai Worth Making, fish sauce, 3, tablespoons, , 18.9, 1.9656, 2.7324, 0.0054, , , 
3238, A Pad Thai Worth Making, lime juice, 1/4, cup, , 15.125, 5.0941, 0.2541, 0.0424, , , 
3238, A Pad Thai Worth Making, white sugar, 1, tablespoon, , 48.762, 12.5975, 0.0, 0.0, , , 
3238, A Pad Thai Worth Making, oyster sauce, 2, tablespoons, , 18.36, 3.9312, 0.486, 0.09, , , 
3238, A Pad Thai Worth Making, asian chile pepper sauce, 1 1/2, tablespoons, divided, 201.7333, 0.0, 44.88, 1.1333, , , 
3238, A Pad Thai Worth Making, chicken stock, 1/4, cup, , 21.6, 2.1180000000000003, 1.5119999999999998, 0.72, , , 
3238, A Pad Thai Worth Making, vegetable oil, 1/4, cup, , 469.79, 0.0, 0.0, 54.5, , , 
3238, A Pad Thai Worth Making, garlic, 1, tablespoon, chopped, 12.665, 2.8101, 0.5406, 0.0425, , , 
3238, A Pad Thai Worth Making, shrimp, 8, ounces, peeled deveined, 192.6667, 0.0, 45.56, 1.156, , , 
3238, A Pad Thai Worth Making, chicken breast half, 8, ounces, skinless boneless cut, 201.7333, 0.0, 44.88, 1.1333, , , 
3238, A Pad Thai Worth Making, egg, 2, , beaten, 143.0, 0.72, 12.56, 9.51, , , 
